"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","1","4","-0.6507443742549786","0.027449849019025037"
"20","6","5","9","-0.6306804349795111","0.1436186918262608"
"30","10","8","12","-0.637221470634776","0.02084324181084133"
"40","14","8","18","-0.6361415854384226","0.016531686703399887"
"50","17","11","22","-0.381375564941136","0.4974075631810239"
"60","19","14","27","-0.02814686013074598","0.6353595210111221"
"70","21","16","33","-0.550606362610272","0.33471089624887357"
"80","27","17","36","-0.5453367244554489","0.3024372367088396"
"90","31","18","41","-0.5501648512191332","0.3328798971631834"
"100","35","20","45","-0.5446090259266015","0.34522778156610834"
