"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","1","6","-0.6386031397747887","0.09014510391227847"
"20","9","2","9","-0.6063907857926419","0.07196665016396162"
"30","14","4","12","-0.634638565007598","0.010521040945992915"
"40","18","8","14","-0.5195324952245189","0.37526468564198"
"50","22","10","18","-0.5551976485127663","0.3338359038269477"
"60","27","13","20","-0.5489825348215335","0.31851296353987624"
"70","33","14","23","-0.3891321653111205","0.5056383467373305"
"80","38","14","28","-0.412407974867094","0.4979711301673207"
"90","44","17","29","-0.5947795960360249","0.2038804879326613"
"100","49","18","33","-0.4461636356875862","0.5072704346579388"
