"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","4","1","-0.5540072060031992","0.34475054100667085"
"20","7","5","8","-0.44228627746507065","0.4765169804448204"
"30","9","7","14","-0.46438749733768775","0.5258218158768532"
"40","16","10","14","-0.581152939475954","0.22836913383575194"
"50","19","13","18","-0.5686737001737131","0.26410643751925467"
"60","24","14","22","-0.6308048229287454","0.03997386064706471"
"70","29","14","27","-0.6313362093186066","0.018147704656952566"
"80","35","17","28","-0.633002445146969","0.007446113786529914"
"90","41","18","31","-0.619668509545724","0.0457280902123696"
"100","47","18","35","-0.6225838098386302","0.04180815079791695"
