"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","1","4","-0.7716165284669653","0.2776862815654553"
"20","12","1","7","0.07722195373730063","0.08380838308070657"
"30","16","5","9","-0.7872650053278124","0.24488279512778266"
"40","22","8","10","-0.8135631427198574","0.15765007758295113"
"50","25","11","14","-0.7345855836376411","0.36168663872078266"
"60","29","15","16","-0.8145752682831212","0.1454871497735677"
"70","33","19","18","-0.7676348785141431","0.27657851172783765"
"80","37","22","21","-0.8056260727602662","0.13959300573588282"
"90","43","23","24","-0.8196200381790755","0.04524885733663342"
"100","47","25","28","-0.8223028542679147","0.04343208129546541"
