"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","3","2","-0.5118557088867017","0.3675234107842589"
"20","13","4","3","-0.6176641891959718","0.11516491181844743"
"30","15","5","10","-0.4579086620497477","0.4364235357202146"
"40","18","7","15","-0.5570639224198971","0.3074342802247028"
"50","22","8","20","-0.0706006492407519","0.39546032498485284"
"60","29","8","23","-0.6318642651351359","0.020901042103993014"
"70","35","10","25","-0.6331941773612535","0.01287410537712954"
"80","37","13","30","-0.6171738901522363","0.1652310655132453"
"90","43","16","31","0.057249035140369824","0.2620236643664358"
"100","47","16","37","-0.6324657801621304","0.014870325471310291"
