"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","0","2","8","0.6038843291002824","0.19717346164145214"
"20","0","5","15","0.01589334039078323","0.2704725998722365"
"30","0","8","22","0.16579260489553174","0.32630287595779206"
"40","3","9","28","-0.7924773181726059","0.2294183480670386"
"50","3","10","37","-0.45751999593346576","0.6064586802708926"
"60","3","14","43","-0.21490595403642973","0.6884120464902128"
"70","3","18","49","0.05302559339474821","0.6847079188202455"
"80","4","20","56","-0.6788079887989987","0.45722493995669944"
"90","4","22","64","-0.16849581973831254","0.5903038467045568"
"100","4","23","73","0.1191129773080548","0.52617533535346"
