"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","2","4","-0.8098168125408861","0.17197328004982526"
"20","8","7","5","-0.7461367629711821","0.33440010354227556"
"30","15","9","6","-0.8087902874193611","0.11358434395357045"
"40","19","10","11","-0.7061179537514742","0.3773624075521654"
"50","25","13","12","-0.81507848856816","0.10433909946272872"
"60","32","13","15","-0.7637960155599061","0.29744213437732353"
"70","35","16","19","-0.7542191956194436","0.2836648424992106"
"80","38","21","21","-0.6198534668059482","0.4174694875590082"
"90","39","23","28","-0.8324361839324919","0.012673841062036116"
"100","44","25","31","-0.8247717841264153","0.034170631625796394"
