"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","7","1","2","-0.5856954878190492","0.20716875476353888"
"20","14","4","2","-0.48631484349979226","0.4064877045284267"
"30","22","4","4","-0.3430053523540926","0.5616612935649495"
"40","27","6","7","-0.27628650268416255","0.5975447004146531"
"50","31","9","10","-0.5221063180823818","0.34042988442681166"
"60","37","10","13","-0.6216585057254127","0.1361180091064748"
"70","44","11","15","-0.6293389539446669","0.02551497333144042"
"80","48","14","18","-0.6333434058493103","3.0946023840802146E-6"
"90","54","17","19","-0.6028157778818447","0.2135076920863706"
"100","60","18","22","-0.5744295670305551","0.2762221644722972"
