"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","1","5","-0.6332042737382106","0.010521484190406317"
"20","6","4","10","-0.45960975761599654","0.3910111278430817"
"30","12","7","11","-0.6303411483562484","0.02219566231383861"
"40","15","10","15","-0.6016047768722127","0.1710970832511349"
"50","19","14","17","-0.6168186460292632","0.060530682653718595"
"60","25","16","19","-0.5889884855933099","0.23274670720702473"
"70","28","18","24","-0.48779592436018243","0.34385754192762685"
"80","30","20","30","-0.6008129532296685","0.18078018913062774"
"90","36","21","33","-0.6308123896057974","0.039971180139180267"
"100","38","25","37","-0.5878525368009194","0.2270317744323772"
