"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","4","4","0.3267766510098021","0.5001531580681488"
"20","5","5","10","0.2404294670787063","0.4710944649416228"
"30","11","6","13","0.019330250004663655","0.06131123951931883"
"40","17","8","15","-0.24269630928052843","0.4999956899857592"
"50","19","13","18","-0.194719246588031","0.5789080801090118"
"60","24","15","21","-0.6491506557105445","0.01796044159672216"
"70","29","17","24","-0.5651946035970163","0.2503698960626927"
"80","32","20","28","-0.5643265253321623","0.27296960011963584"
"90","36","22","32","-0.6071173623209593","0.1985627710375129"
"100","39","27","34","-0.6322886968186026","0.048290015856723045"
