"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","2","5","-0.07616847451645428","0.5528762814568345"
"20","6","2","12","0.015491960803901595","0.5845508917668959"
"30","7","5","18","0.09098416506076833","0.5768988665391535"
"40","9","10","21","0.1321769550941362","0.5752914153712732"
"50","10","12","28","0.171330903889404","0.5599138818203383"
"60","12","18","30","0.18060570223288455","0.5658431133210866"
"70","14","22","34","0.1812930932902162","0.5599837298793392"
"80","16","24","40","0.19302165630692206","0.5641873733108665"
"90","17","26","47","0.24903026434245049","0.5449982609081323"
"100","21","26","53","0.22235655588988032","0.5509825921259273"
