"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","2","5","-0.6311115634899961","0.019603929207871056"
"20","8","2","10","-0.6320454517713656","0.01486248415784385"
"30","10","3","17","-0.5383795601816138","0.2903776892948608"
"40","15","4","21","-0.591380115567373","0.20929904326040863"
"50","18","8","24","-0.5704047444836907","0.2428441759765939"
"60","22","9","29","-0.6330093772913379","0.007444037434247104"
"70","25","10","35","-0.6046685420610598","0.16062530478666565"
"80","31","11","38","-0.6313370010725674","0.018149224073715435"
"90","36","13","41","-0.6118941521740153","0.1809556424152263"
"100","42","15","43","-0.6333402473156263","5.547871497224886E-6"
