"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","2","4","-0.7094373597044571","0.36995308247017394"
"20","10","3","7","-0.79309887738538","0.1892448707852619"
"30","14","5","11","-0.7701053833147334","0.27938471638088613"
"40","16","9","15","-0.8270840393251695","0.08114345994580399"
"50","19","10","21","-0.8177770199576924","0.047704265409712836"
"60","22","11","27","-0.8187773343625788","0.046238580179576556"
"70","23","15","32","-0.7274403934590246","0.3495924516742233"
"80","26","18","36","-0.8044369944356883","0.16174163031672478"
"90","30","21","39","-0.8190927059326442","0.13740699094175368"
"100","35","22","43","-0.7794455220870401","0.2734982852131447"
