"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","3","2","-0.5166740153915125","0.35515787617243455"
"20","10","3","7","-0.5661506700472094","0.2692178140117066"
"30","16","4","10","-0.39623623682747805","0.4436424244926375"
"40","19","8","13","-0.528204918370076","0.40009146811525736"
"50","25","8","17","-0.5503750055932566","0.29772211196150283"
"60","29","9","22","-0.4993424704194873","0.43191997720744646"
"70","32","12","26","-0.49897223981862704","0.3982092480937699"
"80","36","14","30","-0.6296971748724263","0.02555855594985452"
"90","40","15","35","-0.6328460666837696","0.012950656523017638"
"100","44","17","39","-0.576063567133996","0.2756256186176922"
