"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","1","4","-0.619018234738423","0.1609360710959501"
"20","10","2","8","-0.6331337186766837","0.007483824295286326"
"30","15","4","11","-0.6241661183249038","0.05128448836362112"
"40","18","6","16","-0.6320176441097292","0.01484769274059841"
"50","23","9","18","-0.5975441745347873","0.18170325964869635"
"60","27","11","22","-0.6170722767478615","0.13912153750409298"
"70","28","14","28","-0.5211853431790929","0.33434420241819196"
"80","32","15","33","-0.58689160449953","0.21353999366279255"
"90","34","19","37","-0.57725778931558","0.2418157116485351"
"100","38","21","41","-0.6027420548342423","0.20242748377256148"
