"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","2","5","-0.610507830332703","0.10463615198900815"
"20","7","5","8","-0.6296761582059573","0.02444724764225926"
"30","14","6","10","-0.6286709157954741","0.02749545591151047"
"40","18","9","13","-0.5656046295956151","0.33450630270139126"
"50","25","11","14","-0.6193607217987166","0.15041504923406201"
"60","30","12","18","-0.4997524910979246","0.4143141925924714"
"70","35","15","20","-0.31538734192211204","0.5673676419936617"
"80","42","16","22","-0.549747502407012","0.32833356823457915"
"90","47","18","25","-0.4686212832346131","0.43655278436479567"
"100","50","18","32","-0.6326735361485779","0.010520187750978285"
