"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","1","5","-0.6314267935618382","0.018155529035339988"
"20","9","2","9","-0.6220707774596631","0.1358005667075002"
"30","11","5","14","-0.6327235491591378","0.01052194099287331"
"40","17","5","18","-0.6159794810199352","0.1591522876558064"
"50","22","8","20","-0.6300115908080799","0.023351365441036862"
"60","28","10","22","-0.6213496290528284","0.043095589649495065"
"70","31","13","26","-0.5772355702132098","0.2391384889920466"
"80","35","16","29","-0.6207562470455883","0.1422541893352947"
"90","41","16","33","-0.5686754705522169","0.273884324100426"
"100","46","18","36","-0.6326734521395181","0.010532662148895948"
