"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","3","3","-0.7125033414514754","0.38101618065709575"
"20","8","5","7","-0.7168060259986931","0.31123467141756134"
"30","13","6","11","-0.8104915932509548","0.18239849077103218"
"40","18","9","13","-0.8024749013265426","0.14671651591484838"
"50","23","9","18","-0.801819648816501","0.1664256376513202"
"60","27","10","23","-0.6101053380987418","0.23893392583385312"
"70","33","11","26","-0.789808451876706","0.1798846349343701"
"80","38","14","28","-0.816816345390981","0.1086166551964083"
"90","44","15","31","-0.8071449140017073","0.1748183002104783"
"100","48","18","34","-0.8108184096418591","0.1291484495310514"
