"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","1","2","7","-0.6659357582331871","0.04558263082149738"
"20","3","5","12","-0.3849182922196739","0.49526564156389385"
"30","7","7","16","-0.5163447540669758","0.3759061718633487"
"40","11","9","20","-0.631496810100927","0.022145021719481284"
"50","16","11","23","-0.478137463147411","0.4347838560020223"
"60","18","15","27","-0.33974667258029945","0.5800401586315945"
"70","24","17","29","-0.5746530540838738","0.262165523824197"
"80","29","18","33","-0.43170048342721407","0.48111791910906443"
"90","34","19","37","-0.5372012675781696","0.35203480740469245"
"100","41","21","38","-0.6108408017807891","0.18442084813974455"
