"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","4","4","-0.52091923215453","0.3474038810522783"
"20","5","8","7","-0.5753016360682026","0.233421309888621"
"30","12","10","8","-0.6294751733779211","0.0425619793115398"
"40","18","12","10","-0.6206717680327529","0.04417002178948449"
"50","24","15","11","-0.6009144756922068","0.1843709329553461"
"60","30","16","14","-0.6107089354505658","0.16746442173739792"
"70","36","18","16","-0.5822815554448648","0.2497978529115156"
"80","42","19","19","-0.6223338874178207","0.04138303150620345"
"90","46","21","23","-0.631661714497731","0.0165966486325293"
"100","51","21","28","-0.6330005149539993","0.007447699548805339"
