"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","1","5","4","0.386695666412971","0.42484185195676555"
"20","4","7","9","0.24666770495125062","0.5380139615992752"
"30","8","9","13","0.16836188801995378","0.5705824680007663"
"40","10","14","16","0.1806467129904252","0.5526129385330216"
"50","15","17","18","0.11505128986226461","0.5550470908157211"
"60","19","18","23","0.09414741498336424","0.5624906495969766"
"70","22","20","28","0.10146501125331998","0.5713265746404891"
"80","24","23","33","0.07059765617215817","0.5678616434767102"
"90","27","29","34","0.10155829532017117","0.5613843643609999"
"100","29","32","39","0.1075447348496912","0.5549204533526618"
