"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","1","6","-0.6169221292590642","0.20737878741117222"
"20","7","3","10","-0.43213888889836277","0.4733818728493359"
"30","9","5","16","-0.28460378276636505","0.5873810456528745"
"40","12","8","20","-0.27422057140997214","0.09032708574313679"
"50","14","12","24","-0.10698602774956804","0.4311297901885853"
"60","20","12","28","-0.6190323338110931","0.14901156345751274"
"70","24","16","30","-0.5154324678781661","0.39125690836029414"
"80","30","16","34","-0.5716390151367374","0.3176515372632913"
"90","33","19","38","-0.6337440119196941","0.010525387711753096"
"100","38","22","40","-0.6218066347399294","0.05550755529156235"
