"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","3","2","-0.6303253813561209","0.04124772478658795"
"20","10","4","6","-0.5703218385665979","0.26755793944321804"
"30","15","8","7","-0.6283502812282571","0.028492665275181316"
"40","20","9","11","-0.617155340936716","0.15797412393659419"
"50","27","11","12","-0.5591974092294525","0.3141152254651384"
"60","30","14","16","-0.36774212054894684","0.509974920295235"
"70","32","17","21","-0.538182446883878","0.32194700612089294"
"80","36","19","25","-0.6193507038732047","0.1486203603409238"
"90","42","21","27","-0.61071181255329","0.1499199842152188"
"100","46","23","31","-0.6056502327644185","0.18590673108805061"
