"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","2","6","-0.004234367747111088","0.16202878274461516"
"20","7","6","7","-0.7427176744917018","0.35425153369308776"
"30","9","8","13","-0.5752753491371358","0.49286193210921897"
"40","9","11","20","-0.3835897549442699","0.5640279567609447"
"50","9","12","29","-0.18675285766727395","0.5602574312065162"
"60","9","15","36","-0.06238654089652326","0.5665127378581706"
"70","9","20","41","0.10061263997254723","0.5360072628712541"
"80","9","24","47","0.24861310436660128","0.46180142770125493"
"90","9","27","54","0.4114257875863469","0.2773985497524883"
"100","10","28","62","-0.30371258600347195","0.7289403487864474"
