"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","0","3","7","0.6419235388965971","0.18999496971984603"
"20","0","5","15","0.5943061947541922","0.19363388048843874"
"30","0","7","23","0.5824843709841512","0.21349645043052154"
"40","1","10","29","0.5391322463158352","0.3208510567314777"
"50","2","14","34","0.5081469875480735","0.3581126261349669"
"60","4","15","41","0.45697274510667635","0.4085941284062513"
"70","5","19","46","-0.7652902417357808","0.18285847922175796"
"80","11","21","48","-0.6491719003459394","0.02075029609711206"
"90","14","24","52","-0.619979433628897","0.12036079655536167"
"100","20","25","55","-0.4391083095801766","0.46577004002733274"
