"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","4","1","-0.494902223882532","0.3815701053868174"
"20","7","7","6","-0.4328866676073253","0.44444729519323406"
"30","9","10","11","-0.6196901318944685","0.04572751471838155"
"40","13","12","15","-0.5374432386768468","0.3232438028636357"
"50","16","17","17","-0.3948241013274752","0.4844433408035837"
"60","17","20","23","-0.2556473043704683","0.5614232870409143"
"70","17","25","28","-0.10937684533595403","0.5892824262304052"
"80","17","27","36","0.003693528689615554","0.5796188009516362"
"90","17","32","41","0.12836435042612745","0.5476664865296396"
"100","21","34","45","-0.57965028962059","0.260873704122496"
