"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","2","3","-0.5973804757728821","0.21246976877983967"
"20","10","2","8","-0.6112576770418684","0.15153505400966288"
"30","12","6","12","-0.45970627230349037","0.4469769363339549"
"40","15","9","16","-0.6330394924410754","0.0400759915739492"
"50","22","10","18","-0.6023666675103159","0.16598734922960917"
"60","27","12","21","-0.48780505913408606","0.4200014135526954"
"70","32","13","25","-0.26642872578340665","0.5984172127855403"
"80","38","13","29","-0.24042259258962312","0.5917749024765532"
"90","41","13","36","-0.5118026651705793","0.38691487058588336"
"100","47","14","39","-0.5634304036171803","0.31162561965765817"
