"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","3","3","-0.531820045157443","0.3892385279290019"
"20","7","3","10","-0.6035987100134548","0.207214969650968"
"30","10","6","14","-0.4439876225672982","0.4869734026394241"
"40","14","8","18","-0.5435468710846412","0.3718261300872467"
"50","17","10","23","-0.5829178731100527","0.27172832742595443"
"60","24","11","25","-0.6309613724985216","0.020944915958514384"
"70","30","12","28","-0.6326799050185845","0.013047270969002546"
"80","37","13","30","-0.5781597351038229","0.26970779716296495"
"90","42","15","33","-0.6045366005670744","0.1812160308911934"
"100","48","16","36","-0.6136189561054908","0.1633076991424282"
