"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","2","4","-0.6319940194616519","0.3215873132008773"
"20","8","4","8","-0.6250507234585266","0.15720984222582127"
"30","11","6","13","-0.6406384886383393","0.02825900139361493"
"40","15","10","15","-0.63095337757486","0.03563745258995405"
"50","21","13","16","-0.6272323195517832","0.03960010777260372"
"60","25","17","18","-0.5709618733128852","0.30853424970958926"
"70","30","20","20","-0.5572243261911627","0.3109768443356719"
"80","35","21","24","-0.6205741381871134","0.1498706806326507"
"90","40","22","28","-0.6041115202468886","0.16658283919861858"
"100","45","26","29","-0.633032497540832","0.01954480746973924"
