"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","4","3","0.07215913596941387","0.6370480423405729"
"20","5","7","8","-0.6313181605689014","0.01815294158693381"
"30","7","12","11","-0.6213579637927524","0.043056203334345976"
"40","8","14","18","-0.4987870265378916","0.35834426273558073"
"50","10","16","24","-0.5242551610232218","0.3237125388382794"
"60","14","19","27","-0.6193364209688114","0.1519618436158798"
"70","18","22","30","-0.5435664427074487","0.31712779939722513"
"80","20","26","34","-0.49198657278172014","0.3700907025915481"
"90","22","28","40","-0.6283164805334064","0.04681270150960816"
"100","25","30","45","-0.5859438111713302","0.2506268627793581"
