"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","4","4","-0.56207035691402","0.27245033811527625"
"20","5","9","6","-0.7152026576486661","0.4145200439516952"
"30","6","13","11","-0.5721469841000096","0.5802559916603197"
"40","6","13","21","-0.4229941347851667","0.6736427294931212"
"50","7","15","28","-0.36746502436476863","0.7190864791224991"
"60","8","16","36","-0.1781080154964819","0.7127005826649776"
"70","8","19","43","0.08125852518083307","0.6158372741526444"
"80","8","22","50","0.17186824558695657","0.5630221583359605"
"90","8","23","59","0.1925547919720113","0.5472819348735344"
"100","9","27","64","-0.01370778276666469","0.6674218728375169"
