"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","1","3","6","-0.4537616489712722","0.48349725957529466"
"20","2","6","12","0.12316217586835582","0.459637883564398"
"30","3","11","16","-0.1990269995418502","0.4947246443131818"
"40","5","13","22","-0.6230196491047009","0.11379676969759504"
"50","7","17","26","-0.5826142806375599","0.23810492233392436"
"60","7","20","33","0.08965390714472421","0.07883792772754239"
"70","10","24","36","-0.4651411445952745","0.39220122654383155"
"80","10","29","41","-0.27380563611918574","0.5671250320372849"
"90","15","29","46","-0.5643388325043758","0.2965888978603217"
"100","16","29","55","-0.5946722189175047","0.2249852681492161"
