"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","6","2","2","-0.1302345192132285","0.5595161060326715"
"20","7","5","8","0.09192344721829383","0.5794469816629847"
"30","11","6","13","0.07757311309188222","0.5861160571961543"
"40","14","9","17","0.07980885817587816","0.5855820843966504"
"50","16","10","24","0.10377192475685025","0.5830788294653364"
"60","19","12","29","0.10819031629381388","0.5848620770073811"
"70","22","16","32","0.13899575144980222","0.5837249556269143"
"80","24","21","35","0.17677484953052627","0.5604495808120064"
"90","28","25","37","0.1740288971456205","0.5611851217489259"
"100","31","26","43","-0.6807723310337865","0.19565413036352902"
