"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","2","4","-0.6062036670562675","0.1924067955596194"
"20","7","3","10","-0.5139972621394526","0.39427106523348193"
"30","13","5","12","0.12758975265314368","0.1482761646198081"
"40","17","7","16","-0.6167908697959884","0.09450219379054872"
"50","23","9","18","-0.4278425657413414","0.45578321731030824"
"60","28","10","22","-0.46336188614092877","0.45218526960605937"
"70","31","16","23","-0.5899916935942293","0.26252028190468973"
"80","38","17","25","-0.572414231362424","0.2926250215231864"
"90","43","21","26","-0.47825131846015684","0.4261117428841385"
"100","48","24","28","-0.2446809912449049","0.593367928321672"
