"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","2","6","0.04504689569855604","0.6466271137145878"
"20","7","4","9","-0.49787668369509297","0.38851128688001946"
"30","9","8","13","-0.36418294035262055","0.4794140266695025"
"40","12","11","17","-0.6310583822847929","0.019585746908615694"
"50","15","14","21","-0.6300134159360877","0.023336063937349973"
"60","20","15","25","-0.6101854472271628","0.15044547176595052"
"70","25","19","26","-0.6107408706491944","0.17854660836274952"
"80","29","22","29","-0.6226751537429582","0.04080902656523864"
"90","32","24","34","-0.6206256247407393","0.14379340913122485"
"100","37","26","37","-0.5878924346227462","0.23125576152515684"
