"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","2","3","-0.59835808659578","0.2195081456224896"
"20","14","2","4","-0.6302267393309072","0.02443924793787859"
"30","17","6","7","-0.5057161726846444","0.3535232028314845"
"40","22","6","12","-0.5258139115518791","0.3452929236464239"
"50","27","9","14","-0.4749005144130792","0.3905010216307736"
"60","33","11","16","-0.6028272127083792","0.22275643273673398"
"70","39","13","18","-0.5789040649537073","0.2943073801510489"
"80","46","15","19","-0.6336943050151804","5.353138534043502E-5"
"90","52","17","21","-0.5216112531550103","0.3484085007043293"
"100","58","19","23","-0.5676747772510172","0.2912150049183581"
