"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","2","4","-0.5689584358820431","0.2975697242170578"
"20","5","2","13","-0.5437860984430191","0.30994803139864124"
"30","9","4","17","-0.6102362125033959","0.1835275611082738"
"40","13","6","21","-0.5238386836290836","0.33893657145505"
"50","16","7","27","-0.6183352810465775","0.1482678843225937"
"60","17","10","33","-0.628667971320493","0.027494909783363282"
"70","22","11","37","-0.6299891923779766","0.02334144428519573"
"80","25","13","42","-0.5729920158126641","0.23785461778240796"
"90","30","14","46","-0.4699098466141078","0.37400913662652563"
"100","33","15","52","-0.5961331559546649","0.21684338956560248"
