"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","4","3","0.17906080425238313","0.5984764329520126"
"20","7","5","8","-0.04163904766071578","0.25646091486190814"
"30","11","8","11","-0.6100237739648956","0.1458785496347491"
"40","15","12","13","-0.5134447125461856","0.395414066419983"
"50","20","12","18","-0.5005862189834057","0.3823837325572017"
"60","24","16","20","-0.6120091365314233","0.1872573327886301"
"70","31","16","23","-0.5448185706024469","0.3139220428765938"
"80","36","17","27","-0.5606470245223583","0.3011722495581692"
"90","39","19","32","-0.5167428854142886","0.399197510037351"
"100","44","20","36","-0.581721206174173","0.26702807956951613"
