"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","7","1","2","-0.6075950644152521","0.18162111941444598"
"20","9","6","5","-0.6213461059110647","0.04308001416319101"
"30","13","8","9","-0.6224036972044037","0.13672006445393292"
"40","18","9","13","-0.5409722653511488","0.3218143275937021"
"50","20","10","20","-0.5031045645956652","0.3556339811502055"
"60","24","12","24","-0.6326677143306001","0.010527583564735292"
"70","30","13","27","-0.6333348069875118","1.1625029327864707E-6"
"80","38","15","27","-0.6075214172958523","0.15639919811070307"
"90","38","19","33","-0.5393911131889193","0.3191053761160753"
"100","40","24","36","-0.6179935782530306","0.048195008048988616"
