"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","1","5","-0.4158940809229371","0.4074179066411617"
"20","5","8","7","-0.27994171161143977","0.49762271832087435"
"30","8","14","8","-0.18045558101027223","0.5650338549851676"
"40","8","20","12","-0.050975982846212464","0.5681573357541887"
"50","10","24","16","0.06097399998682105","0.5740731507919308"
"60","14","26","20","0.07419020194484965","0.6066510874514163"
"70","15","29","26","0.11223326429279144","0.626469385018127"
"80","16","35","29","0.19752604732738122","0.6143492187325895"
"90","18","36","36","0.1783258068824365","0.634515382243114"
"100","21","39","40","0.15479218086971822","0.6548843788994682"
