"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","7","3","0","-0.5007155767345353","0.40438941106777704"
"20","13","7","0","-0.4296871362717131","0.5028191487505935"
"30","18","10","2","-0.3092837214837467","0.5922960836718262"
"40","22","11","7","-0.5318903564226879","0.34005278722771654"
"50","25","13","12","-0.6227679503330075","0.13874042451394858"
"60","31","14","15","-0.6153057434898112","0.14757695416931585"
"70","33","15","22","-0.6207457748160314","0.14068779846121457"
"80","34","19","27","-0.5355612963626627","0.3085122859267337"
"90","38","21","31","-0.4037981369764902","0.45894146352308585"
"100","43","22","35","-0.5701981001360088","0.260733182475043"
