"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","2","4","-0.6021332937698101","0.1570624940295264"
"20","7","2","11","-0.6153912247718785","0.1757322030630662"
"30","16","2","12","-0.5489223944135673","0.30034654172371433"
"40","19","4","17","-0.4237569752069211","0.5051887494099775"
"50","26","7","17","-0.6197948289686427","0.057687833661283446"
"60","29","11","20","-0.47115510807702266","0.4349171485677422"
"70","33","14","23","-0.6282280334111762","0.029360981917560706"
"80","40","14","26","-0.5073796766129312","0.39461421823600823"
"90","45","17","28","-0.6314120735659317","0.01820965240613443"
"100","48","17","35","-0.6278751097622886","0.045486129231016414"
