"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","3","3","-0.8188451061760647","0.045521488809864875"
"20","7","6","7","-0.7066804181261526","0.3411022090290981"
"30","7","9","14","-0.6350889656295567","0.48634840123289014"
"40","12","11","17","-0.3167221835113096","0.44391083721102026"
"50","16","15","19","-0.8316466493058922","0.010514563763185906"
"60","16","19","25","-0.41305370635686667","0.5564946589458738"
"70","20","21","29","-0.7711496006258252","0.08033169295021313"
"80","25","22","33","-0.7544691278118358","0.17457332088570382"
"90","31","23","36","-0.8169091949069699","0.14180157989065084"
"100","33","26","41","-0.5041038799987247","0.4678837396547202"
