"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","3","2","-0.5928092216134846","0.2572667828386265"
"20","9","4","7","-0.5403574782395901","0.33038522446867213"
"30","16","4","10","-0.5932328380529529","0.2128465376865315"
"40","21","6","13","-0.5805296709040485","0.22751102218002192"
"50","26","9","15","-0.6088874148044535","0.15532415121308704"
"60","31","9","20","-0.5750016697059547","0.243423914887282"
"70","37","10","23","-0.6330096015180997","0.007458065243183834"
"80","41","12","27","-0.6330082387188669","0.007448209488953518"
"90","47","14","29","-0.6300003463856263","0.02333624732054544"
"100","53","16","31","-0.6213775747449862","0.14296823489580107"
