"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","1","6","0.13826439295888793","0.611486314475606"
"20","9","1","10","-0.6092799058084601","0.1842892449886526"
"30","9","4","17","-0.4420698413920815","0.42461028318042665"
"40","16","5","19","-0.5630074487714687","0.23395110467183103"
"50","22","6","22","-0.6304727144547834","0.0406405165671658"
"60","26","7","27","-0.620674796010756","0.04414561242215471"
"70","31","9","30","8.417881115997043E-4","0.09664706567689768"
"80","34","13","33","-0.630999137474796","0.019583860294929357"
"90","37","17","36","-0.6298018142546136","0.04193553005235165"
"100","42","20","38","-0.6303349639386667","0.022158648905341378"
