"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","4","4","-0.5192611693961874","0.40484707963562244"
"20","9","4","7","-0.36895683537045537","0.552458196371216"
"30","14","4","12","-0.6298932018221094","0.04190292608505862"
"40","22","5","13","-0.6032325600903329","0.16944393225363638"
"50","31","5","14","-0.6132002384563672","0.16311812515988014"
"60","36","7","17","-0.6220075792035041","0.0419951918349953"
"70","44","8","18","-0.5760187810452427","0.273964567870366"
"80","49","10","21","-0.6193306445115748","0.0462800151982894"
"90","54","11","25","-0.6136992418812088","0.14248888725266676"
"100","57","16","27","-0.5676559428012656","0.2732086920080896"
