"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","2","6","-0.49019703371651163","0.5311284205223605"
"20","2","5","13","-0.033353708373085024","0.07695235024498152"
"30","6","5","19","-0.6166479542824252","0.13106383338288136"
"40","10","7","23","-0.5126639487188365","0.36614252706859585"
"50","14","9","27","-0.4333951573757476","0.4702039293645402"
"60","16","12","32","-0.28328244759441096","0.5960796904597122"
"70","22","15","33","-0.6165668824296776","0.12134507430331704"
"80","25","15","40","-0.5941712933590327","0.24296505820586942"
"90","32","18","40","-0.40227941233775677","0.520691622217016"
"100","36","21","43","-0.27564766074371094","0.5545774485424245"
