"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","0","4","6","0.5771838474335023","0.23106849575753335"
"20","3","5","12","-0.5577263890989635","0.2793832128460266"
"30","8","7","15","-0.6252032766954483","0.18326519583955989"
"40","13","9","18","-0.6107611320098233","0.18001058185686644"
"50","21","10","19","-0.5699133092644315","0.2766653420825961"
"60","24","13","23","-0.3377391900477603","0.5027964718390507"
"70","29","15","26","-0.624166700892682","0.044550513120246"
"80","33","17","30","-0.6117008482543982","0.17472816675354075"
"90","34","23","33","-0.40581093041721583","0.5040631323636713"
"100","37","29","34","0.09584744982638538","0.4932728366391928"
