"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","6","2","2","-0.5886266480392883","0.25165068229757975"
"20","10","4","6","0.2409232367413848","0.2632959088965407"
"30","14","9","7","-0.5887427421091925","0.24683011234532204"
"40","21","9","10","-0.6313628597919051","0.04212588791715493"
"50","27","10","13","-0.43458192440706955","0.40862010736816257"
"60","33","11","16","-0.6155778626157519","0.1617645756834556"
"70","37","13","20","-0.5689482901920963","0.28261853937438686"
"80","44","14","22","-0.6312440328829481","0.04043104687141349"
"90","46","18","26","-0.4666709251193048","0.4671027275291346"
"100","50","19","31","-0.5186864876768879","0.37286576904971286"
