"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","1","3","6","-0.7596054729692361","0.04584803853722712"
"20","5","5","10","-0.6402380164069464","0.04710291681363117"
"30","12","6","12","-0.58420128573829","0.2697273588300707"
"40","14","9","17","-0.6281478602282762","0.12364530583615604"
"50","18","11","21","-0.5077449072367186","0.4034132120937337"
"60","24","12","24","-0.6333788919387978","0.03988168435783705"
"70","25","15","30","-0.34856033147209753","0.5329573374101723"
"80","29","18","33","-0.6295320926508071","0.03103317739938092"
"90","34","20","36","-0.4552241484466865","0.40226695375643284"
"100","38","20","42","-0.6351517587572114","5.720059766976198E-5"
