"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","5","2","-0.602692657016003","0.2441123737479129"
"20","9","6","5","-0.57840765898229","0.256427099481866"
"30","15","7","8","-0.6240328845852866","0.04300454191505773"
"40","22","10","8","-0.5444483495727757","0.30976025604801266"
"50","26","12","12","-0.5921387297628642","0.25043967618603086"
"60","32","13","15","-0.4020776348228319","0.4691462909251952"
"70","34","16","20","-0.3289068736232922","0.5781219574184396"
"80","41","16","23","-0.2288240721951799","0.6361834566186796"
"90","47","17","26","-0.44661912471805115","0.47248929637254117"
"100","54","19","27","-0.5822987978013269","0.272736155014697"
