"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","2","5","-0.5651336670384861","0.30393274275084203"
"20","5","4","11","-0.6049096911832843","0.1194257741284444"
"30","7","5","18","-0.6017987004483875","0.19309956214263285"
"40","14","6","20","-0.6337227787545914","0.2577106150868644"
"50","15","9","26","-0.666016566533548","0.49954840539482653"
"60","19","14","27","-0.6176680605735345","0.048645047314010675"
"70","22","16","32","-0.633001847398671","0.00744612500110283"
"80","24","17","39","-0.6142125632306633","0.16216143923956386"
"90","27","21","42","-0.6145469960556299","0.16020554656465807"
"100","29","23","48","-0.5321329645673349","0.3250782317994779"
