"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","1","2","7","-0.001663073537900569","0.5355499509429353"
"20","2","6","12","0.07944589902884316","0.5560115128983875"
"30","5","7","18","-0.2061818321942273","0.651429405907331"
"40","6","9","25","-0.20850326095337546","0.6750134796138152"
"50","8","11","31","-0.05116357860955411","0.28025258171991757"
"60","9","15","36","-0.6821291866567969","0.44315694625252405"
"70","10","16","44","-0.5637796562733302","0.5541982788978216"
"80","13","16","51","-0.4950690606896994","0.5743708960027106"
"90","13","20","57","-0.3521051210240729","0.6221096651619902"
"100","14","22","64","-0.35816093381575537","0.6343736101531738"
