"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","4","3","-0.5510420150499127","0.42010087412931857"
"20","6","6","8","-0.5989543525156925","0.22510003061726797"
"30","9","8","13","-0.0659429880877173","0.5680210274819236"
"40","13","10","17","0.047491457243704516","0.5837458415934242"
"50","18","10","22","-0.6160744047836938","0.14095869612169518"
"60","23","13","24","-0.6264024747946553","0.13383583576708372"
"70","27","15","28","-0.5489948803593547","0.30025732333453736"
"80","31","17","32","-0.5003265890450628","0.3487387977284599"
"90","37","17","36","-0.6229910300019278","0.13757097653223094"
"100","44","18","38","-0.5795993341085447","0.26232733756229615"
