"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","2","3","-0.5591304483717078","0.3262294596096736"
"20","10","3","7","-0.6150397133299307","0.1664542704546719"
"30","13","5","12","-0.5970573004974633","0.2131347845644067"
"40","17","6","17","-0.5968703724668778","0.18884249920922075"
"50","21","8","21","-0.6301275681964229","0.041293989122321566"
"60","26","13","21","-0.5916474626220023","0.2022122922221952"
"70","31","13","26","-0.6220051730978574","0.041951535141481554"
"80","34","17","29","-0.4968924252702354","0.31078624843761354"
"90","40","18","32","-0.6333362354426813","3.9328633393109026E-5"
"100","45","19","36","-0.606389152846464","0.15469849389585397"
"110","49","21","40","-0.5665440791853721","0.29349609492267514"
"120","56","23","41","-0.5747081059032777","0.26530883633363533"
"130","64","24","42","-0.6044488360698875","0.1642924351956185"
"140","68","26","46","-0.5953128590871414","0.19092715979447702"
"150","73","28","49","-0.6213259477545737","0.04311788034130946"
"160","76","30","54","-0.6235367893144163","0.1309243587635915"
"170","77","34","59","-0.5871280161871747","0.23261958007466407"
"180","82","36","62","-0.5745748594615386","0.22287537138129915"
"190","85","39","66","-0.6125927491684063","0.14212772180012426"
"200","88","41","71","-0.6177935769311843","0.05942630501985381"
"210","91","44","75","-0.4660266819692454","0.37540950330448564"
"220","96","46","78","-0.6326656007028565","0.010530707338441086"
"230","100","48","82","-0.5719213430599174","0.2677816060855675"
"240","104","53","83","-0.6304607297584764","0.04064148510286724"
"250","112","55","83","-0.6193279497876489","0.046248482623501515"
"260","115","58","87","-0.5799376207037994","0.21798191482774615"
"270","119","61","90","-0.6316631946638288","0.016588162566382816"
"280","121","62","97","-0.5252931936009471","0.32637533852246214"
"290","127","65","98","-0.6100352192883262","0.17836240213278354"
"300","130","68","102","-0.5681279480311341","0.26629781297748517"
"310","137","69","104","-0.6203317345034367","0.0447007553886741"
"320","143","69","108","-0.631659963055838","0.016606725385987665"
"330","147","73","110","-0.631660889489708","0.016603807755835063"
"340","150","76","114","-0.5909333776936112","0.2345546035707104"
"350","154","77","119","-0.5689288850392263","0.2753125986884406"
"360","161","77","122","-0.6308001270276918","0.03997427420470818"
"370","166","77","127","-0.6113892333820476","0.17613572228206306"
"380","171","79","130","-0.6226434507304611","0.0408739217567975"
"390","174","81","135","-0.6120417895519922","0.17413061076775485"
"400","179","83","138","-0.620608987711788","0.04435347515735079"
"410","185","86","139","-0.5981703610607408","0.19447218733744828"
"420","192","88","140","-0.6189899752356176","0.04675990301980164"
"430","196","91","143","-0.5964629338941319","0.2090058788515145"
"440","201","92","147","-0.585937949690483","0.2283350034381079"
"450","205","95","150","-0.6105142359016111","0.13938403661111975"
"460","209","95","156","-0.5581117513073705","0.25127581612085714"
"470","213","96","161","-0.6205301737854276","0.15042411558514068"
"480","216","98","166","-0.6309913195739222","0.01960964739770773"
"490","221","101","168","-0.5682663918967972","0.2502288708324667"
"500","227","103","170","-0.5930622661002836","0.22106856125429358"
"510","231","106","173","-0.6139221811297346","0.16992680977090519"
"520","236","106","178","-0.6173201134389413","0.04913754143023238"
"530","241","107","182","-0.5820302121895659","0.23002609457275866"
"540","247","108","185","-0.6111922363711284","0.1507494291826371"
"550","249","112","189","-0.5598658131114465","0.28595818446897975"
"560","255","114","191","-0.6213208607276609","0.04312831403877966"
"570","258","117","195","-0.6226610956315364","0.04081482906531062"
"580","265","117","198","-0.6059011347703097","0.19914341532431462"
"590","269","119","202","-0.5409684274635086","0.30454852574559305"
"600","276","119","205","-0.6242910265251534","0.03783473532087135"
"610","279","123","208","-0.6025849028178365","0.1612297991299119"
"620","282","124","214","-0.55090065777305","0.32078795612905975"
