"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","3","5","2","-0.581635593586011","0.27552704930499033"
"20","9","6","5","-0.5186586805283212","0.3750455109744841"
"30","13","8","9","-0.6065439428164734","0.18656094600279738"
"40","17","10","13","-0.6147886253307441","0.16770106642667684"
"50","20","11","19","-0.49906542000975473","0.334572831363279"
"60","23","14","23","-0.6019633063578124","0.21629995599685364"
"70","27","16","27","-0.6330132617278794","0.007461675943003234"
"80","32","18","30","-0.6306323353771975","0.020938156408583538"
"90","37","19","34","-0.537646837844817","0.3041855445312833"
"100","41","21","38","-0.5666588861822812","0.2733846221959342"
"110","44","22","44","-0.6007249465090291","0.1745695847675705"
"120","49","26","45","-0.5986975053694995","0.24030139401111486"
"130","54","29","47","-0.6213303783842199","0.04312289529597251"
"140","59","31","50","-0.5970250745603952","0.19894190987581603"
"150","65","32","53","-0.6304685505996501","0.04064634541839018"
"160","69","34","57","-0.6179755609524082","0.04825659930251389"
"170","72","36","62","-0.6029262080783077","0.2016364678123735"
"180","78","37","65","-0.6294374992160544","0.04259758653054902"
"190","84","39","67","-0.6294607642536532","0.04256687401830892"
"200","87","43","70","-0.5837412747117252","0.244358022053217"
"210","94","43","73","-0.6191239522435725","0.05789722158858403"
"220","97","45","78","-0.5791618439540063","0.24393289908083102"
"230","101","46","83","-0.5978480799510549","0.18990989993202828"
"240","104","48","88","-0.6303245985200411","0.022178244953140185"
"250","106","52","92","-0.5455876748700459","0.2849115390580432"
"260","110","52","98","-0.6316625210306984","0.016588741842223784"
"270","113","54","103","-0.60613284364665","0.1880283583934055"
"280","116","58","106","-0.6066535240418823","0.15749412340506863"
"290","121","58","111","-0.6229190221644605","0.13710966008773876"
"300","124","62","114","-0.6113959077590413","0.1521050051603057"
"310","131","64","115","-0.6186641452143715","0.04722616854977414"
"320","136","66","118","-0.5616189469768479","0.28887572592004096"
"330","138","66","126","-0.6015899873623666","0.18832634638704915"
"340","143","67","130","-0.5629075832315673","0.26198539087024125"
"350","148","68","134","-0.6131215394697127","0.14238461658536386"
"360","154","70","136","-0.6203146457538048","0.044771079824502624"
"370","162","71","137","-0.5749895337961705","0.2613516795400792"
"380","168","74","138","-0.6134490744485663","0.14238873788257228"
"390","172","76","142","-0.6078558922587927","0.15773029109236306"
"400","178","79","143","-0.6080095585540943","0.20079539012406183"
"410","183","79","148","-0.6091770581805459","0.1414398301380384"
"420","189","81","150","-0.6055965180874403","0.18024952545894013"
"430","196","82","152","-0.6323302370978513","0.012877096856681387"
"440","202","85","153","-0.6096508956678304","0.17123263980903775"
"450","207","88","155","-0.6242645649826865","0.13367716093980309"
"460","212","89","159","-0.6179980860003207","0.04817869957200253"
"470","217","89","164","-0.6214306294688156","0.1350282317028164"
"480","221","90","169","-0.5987142954029196","0.21039081461807385"
"490","226","92","172","-0.6151249237894532","0.06234601919553678"
"500","231","95","174","-0.6329993582401207","0.007452006990743356"
"510","234","97","179","-0.5732288568157305","0.26159817852440936"
"520","239","99","182","-0.5953716781114002","0.2134722104611964"
"530","243","100","187","-0.5741177556280783","0.23778296074565852"
"540","248","101","191","-0.5990671278016071","0.21531170755175333"
"550","253","102","195","-0.631665328572517","0.01659349143646099"
"560","257","103","200","-0.6179869794088297","0.04821550533875126"
"570","261","105","204","-0.6198574299415437","0.14904104965609194"
"580","265","109","206","-0.5390584909359424","0.2888661987346311"
"590","269","111","210","-0.6127842838375551","0.16467594628251336"
"600","272","114","214","-0.530475531626839","0.31976483459682464"
"610","275","116","219","-0.6154469764448379","0.14915422860094946"
"620","278","119","223","-0.6005308007882396","0.2082324610504287"
"630","282","120","228","-0.5656614912067192","0.2632952151982374"
"640","284","125","231","-0.629381726986046","0.04278905500057208"
"650","286","128","236","-0.6301320110539259","0.04129575244361849"
"660","289","133","238","-0.5271207305122851","0.3467248124537971"
"670","292","135","243","-0.572477157922977","0.2398854165576291"
"680","298","137","245","-0.6205328722622923","0.1524787933775731"
"690","304","139","247","-0.6284648732159693","0.04438275894206653"
"700","309","141","250","-0.6313324533087127","0.01815039022736172"
"710","315","143","252","-0.597331952894407","0.2163733030618839"
"720","317","145","258","-0.5945215744422245","0.21268103095792185"
"730","320","148","262","-0.630658700780567","0.020933309257406"
"740","325","150","265","-0.6166548831808875","0.15716831289336528"
"750","327","153","270","-0.6199838820514572","0.04527505892717265"
"760","329","155","276","-0.6101814365961745","0.15486495687909796"
"770","334","155","281","-0.6125897048402902","0.1745681086212228"
"780","339","158","283","-0.5925612995318039","0.21857410713586822"
"790","343","160","287","-0.6015923772819899","0.1943163553879464"
"800","346","165","289","-0.6182190212566209","0.04806725366303167"
"810","349","167","294","-0.6306511308200077","0.020977714638563023"
"820","355","169","296","-0.6020297072772237","0.19532900868990816"
"830","360","171","299","-0.6101989260731133","0.18457304066461577"
"840","362","174","304","-0.6326641490189452","0.010539652130470574"
"850","366","177","307","-0.6070453042485309","0.15005823014017544"
"860","371","182","307","-0.6203214013177869","0.044738540462646595"
"870","377","183","310","-0.6163833531558313","0.061105917519866174"
"880","382","187","311","-0.5980265863331369","0.18006113337415194"
"890","385","189","316","-0.5562448174229339","0.3095492342988818"
"900","392","190","318","-0.6281162237499303","0.04500545527660693"
"910","397","191","322","-0.6189290010848841","0.04696126131147622"
"920","402","192","326","-0.6301329400923272","0.04129612188334176"
"930","408","193","329","-0.6084587058512149","0.18117532690726582"
"940","416","195","329","-0.6299877495341679","0.023398804291777497"
"950","423","195","332","-0.6219794806716309","0.042040969549072674"
"960","427","195","338","-0.6105253353293151","0.15306663141884788"
"970","431","197","342","-0.507228344269811","0.3466189350742664"
"980","436","198","346","-0.6313321877789992","0.018151561981235437"
"990","440","201","349","-0.6038323870304417","0.20091371446285375"
"1000","443","205","352","-0.5659813309723521","0.2847297975031121"
