"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","2","1","7","-0.6310541732426778","0.019587093858434056"
"20","6","5","9","-0.5990910549229551","0.20671064576011222"
"30","10","8","12","-0.5745944311963619","0.24445529667360483"
"40","15","9","16","-0.6152823791837395","0.1662360869965795"
"50","23","11","16","-0.602262998443515","0.20736197109068144"
"60","28","12","20","-0.604241714568493","0.1924955404356199"
"70","33","14","23","-0.6243205190474845","0.037741696515393476"
"80","40","14","26","-0.623058242480238","0.13771873492548697"
"90","44","15","31","-0.6109941970468529","0.17329095925545723"
"100","48","17","35","-0.5537270589994849","0.27863099186940427"
"110","53","17","40","-0.6323296574824279","0.012885217918594401"
"120","56","18","46","-0.6110540105322972","0.14735429584340903"
"130","62","21","47","-0.6319739522912637","0.014883291243591435"
"140","63","22","55","-0.541540596285245","0.29457506737888545"
"150","67","25","58","-0.6296554278663453","0.024469746817276986"
"160","72","25","63","-0.6151124700378034","0.1701121263686768"
"170","76","29","65","-0.5869117342608303","0.20613357616395223"
"180","80","32","68","-0.6189353509516329","0.04696400165623004"
"190","85","33","72","-0.6086940704863961","0.14535773323144965"
"200","89","38","73","-0.6319889330943229","0.01487535379820008"
"210","96","40","74","-0.6219941295512887","0.04198763874776374"
"220","101","40","79","-0.6316654312258168","0.016589481007039834"
"230","108","41","81","-0.6306629433721547","0.020921537449533102"
"240","113","43","84","-0.6209963153256306","0.04364365263733812"
"250","117","44","89","-0.6076659326825995","0.1832231357602783"
"260","120","47","93","-0.602714826620375","0.19847265313685922"
"270","123","49","98","-0.6000423972092294","0.1769523858464744"
"280","129","52","99","-0.6326663155273776","0.010529985228211252"
"290","133","54","103","-0.6186308774554168","0.04732832403432078"
"300","138","56","106","-0.6121259084204539","0.06533166260501061"
"310","141","58","111","-0.6144494484051715","0.16821700896298436"
"320","145","61","114","-0.5909258530741536","0.20907346509624894"
"330","149","64","117","-0.6053293475448336","0.19228202647539627"
"340","152","68","120","-0.5499008504712022","0.27281773592427117"
"350","156","70","124","-0.6306536211400813","0.020960817741846154"
"360","160","72","128","-0.588352146666414","0.20150250677812528"
"370","165","74","131","-0.5971896060605357","0.19798822006588432"
"380","169","76","135","-0.6306281957435007","0.021169839740490155"
"390","174","78","138","-0.569024864003699","0.24956848261461864"
"400","177","81","142","-0.5767132123046963","0.24872046003940948"
"410","183","84","143","-0.6201005541098683","0.056724550925810725"
"420","188","84","148","-0.5945839085782486","0.21410407778017504"
"430","194","85","151","-0.6189889648758498","0.04676588588952819"
"440","198","87","155","-0.6326653616493985","0.010534361001152856"
"450","202","90","158","-0.5660860886895969","0.24544869372925227"
"460","205","93","162","-0.6326664352762305","0.010521443677886868"
"470","213","93","164","-0.620313114887012","0.044764857974017795"
"480","219","94","167","-0.6007520433657922","0.15693123464629877"
"490","224","96","170","-0.6176653373815227","0.16292326626185274"
"500","225","102","173","-0.4311752249508165","0.40910749800970536"
"510","229","103","178","-0.6041266052572859","0.18986154721865542"
"520","231","105","184","-0.6216599676589089","0.04254994807330855"
"530","235","107","188","-0.6198455830373456","0.045766843839081146"
"540","241","107","192","-0.6201950042967095","0.04516691867336726"
"550","245","108","197","-0.5724206680408226","0.2834717785289837"
"560","251","108","201","-0.6111357026101111","0.14794873521053334"
"570","255","108","207","-0.6313267170007274","0.01817956704913257"
"580","260","109","211","-0.610805470826829","0.16589698810111275"
"590","264","110","216","-0.5735020807285787","0.2460745864196856"
"600","270","110","220","-0.6008411199294372","0.21792251048589883"
