"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","3","2","-0.5472375619450806","0.34393281646373275"
"20","10","4","6","-0.5892439716811976","0.23061469376431556"
"30","13","6","11","-0.5803185338645466","0.23007874790259597"
"40","19","7","14","-0.6166602941970285","0.050026008017649004"
"50","25","8","17","-0.6179956697169954","0.04820048776443568"
"60","31","9","20","-0.6177876447850724","0.05946456897005245"
"70","36","11","23","-0.622686343033386","0.138939295094639"
"80","39","12","29","-0.6206415048241857","0.04427716137915529"
"90","46","12","32","-0.6191874903366301","0.14563516225628192"
"100","50","16","34","-0.6097792080104498","0.14884775310609374"
"110","58","17","35","-0.6186472903411985","0.04728289679613444"
"120","64","18","38","-0.6098450842504739","0.16404177285556112"
"130","68","20","42","-0.5589806617901862","0.2860770745733615"
"140","76","21","43","-0.6068114919426133","0.18504720760067886"
"150","79","24","47","-0.5999829691238214","0.17325604610901182"
"160","82","27","51","-0.5401221108379981","0.3133898492567701"
"170","84","29","57","-0.6066287905340846","0.15316218749619517"
"180","90","30","60","-0.6174414224920226","0.059857823888163485"
"190","96","32","62","-0.6187821845792032","0.05830335394923666"
"200","102","35","63","-0.5517725687976065","0.2537939481907248"
"210","106","37","67","-0.6199166233283964","0.04550997400899729"
"220","110","38","72","-0.6230670351702444","0.138664411932878"
"230","116","40","74","-0.6109955835927966","0.17429384951984678"
"240","120","42","78","-0.5365140503833802","0.3066906130098871"
"250","125","43","82","-0.5762023557758135","0.26680046999916485"
"260","126","49","85","-0.5655590563697425","0.25890941848206916"
"270","131","51","88","-0.5924515528495251","0.20783333467088072"
"280","136","53","91","-0.576469376538882","0.2433625586319906"
"290","142","54","94","-0.6303246914268946","0.02218956878916221"
"300","150","54","96","-0.6193071663066277","0.046319450898496276"
"310","153","55","102","-0.5620540794121001","0.28902850930633994"
"320","161","56","103","-0.6294657164376487","0.04256506444113608"
"330","165","57","108","-0.537096186392806","0.29532815348271113"
"340","169","58","113","-0.6333335294118676","8.252983320152211E-7"
"350","175","58","117","-0.6316475094009503","0.016651433749108987"
"360","182","58","120","-0.631661355863064","0.01662381128288288"
"370","187","59","124","-0.6303294951615445","0.022172121610662027"
"380","192","59","129","-0.6203300684837503","0.04470717909831529"
"390","197","60","133","-0.6326663047050157","0.010522999917255025"
"400","203","62","135","-0.5933313112107552","0.19961231635185644"
"410","206","65","139","-0.59435138032796","0.22653315366968046"
"420","210","66","144","-0.6067961873685076","0.1584992246413569"
"430","214","69","147","-0.5736766837947165","0.2529560915243587"
"440","219","70","151","-0.622323592766373","0.041423573886347"
"450","225","70","155","-0.6299930576663106","0.023358539597818632"
"460","227","74","159","-0.6216487410942275","0.042596285765734876"
"470","234","74","162","-0.6316627478490698","0.016608470099823126"
"480","240","76","164","-0.5993926671153964","0.18798258664580592"
"490","242","82","166","-0.6004629397788326","0.21933721394710023"
"500","245","86","169","-0.6316633493994245","0.016607039667907077"
"510","250","87","173","-0.614661408773401","0.16821628723796841"
"520","253","89","178","-0.608323959843171","0.1604497229344588"
"530","256","93","181","-0.6022623753788667","0.2009709266352918"
"540","258","95","187","-0.6093243585591469","0.17090205773728182"
"550","261","98","191","-0.6111046992529314","0.14675853416354284"
"560","263","101","196","-0.5845259041666784","0.2303522725804342"
"570","266","104","200","-0.6157962566832995","0.15937996722349568"
"580","270","105","205","-0.5912028292745057","0.21572923492027296"
"590","274","107","209","-0.6206506338959071","0.04421857577290561"
"600","280","110","210","-0.6216487590941616","0.0425866058471342"
"610","288","110","212","-0.6329996736979754","0.007459207386012649"
"620","293","113","214","-0.5955279624264909","0.17855274387137293"
"630","297","117","216","-0.5605057327567716","0.2742964168992816"
"640","301","118","221","-0.5492807434289779","0.3012565061160136"
"650","307","118","225","-0.5895184663189077","0.1992839346308244"
"660","313","120","227","-0.6199829180368742","0.04527750625825227"
"670","317","123","230","-0.6223273410272319","0.04140536195107448"
"680","321","124","235","-0.5893854625365498","0.20005816254306866"
"690","324","125","241","-0.562658297034617","0.2914415830836055"
"700","328","128","244","-0.5791173278582831","0.2589861456321941"
"710","333","129","248","-0.5923933430859379","0.22046248570105575"
"720","339","130","251","-0.5776011020946744","0.2468649358627593"
"730","343","131","256","-0.6151174018302512","0.16378148608024448"
"740","348","133","259","-0.618308916970569","0.04777543331152328"
"750","354","133","263","-0.5919189941139484","0.19501336614502746"
"760","358","136","266","-0.5607962224662961","0.2884629376945081"
"770","359","138","273","-0.4430597362764263","0.41580757910596217"
"780","363","139","278","-0.6196573330444125","0.04575982565000008"
"790","367","143","280","-0.52383052246244","0.32729703929603204"
"800","373","143","284","-0.6313287633255671","0.018162878828403613"
"810","377","145","288","-0.598729295511623","0.1810967608947608"
"820","381","146","293","-0.5774464807129912","0.2505234036672934"
"830","387","146","297","-0.6303274260774246","0.02217819903776669"
"840","392","149","299","-0.616983678187313","0.16059757940591693"
"850","396","151","303","-0.5993996033645053","0.2172510251121082"
"860","402","154","304","-0.6133615017635154","0.16288696117852777"
"870","407","158","305","-0.6333338847581349","3.1407902070530126E-6"
"880","412","159","309","-0.6329987750876639","0.007509320593667796"
"890","417","161","312","-0.6110500051289404","0.1780097781447255"
"900","418","164","318","-0.4734844222810167","0.38937041906757286"
"910","424","165","321","-0.6107050821061926","0.15239071820372388"
"920","429","167","324","-0.6199258238963792","0.04546397396839204"
"930","433","168","329","-0.5704619999743026","0.25307471727281666"
"940","441","168","331","-0.6077593659230262","0.14498409216187944"
"950","445","171","334","-0.6066332087439891","0.19453157725641473"
"960","450","172","338","-0.6012098230675342","0.18262016002848352"
"970","452","176","342","-0.5958561131454915","0.21465649294111971"
"980","454","178","348","-0.5627324138961655","0.2610500044767903"
"990","456","183","351","-0.5504653594146651","0.3075338888974872"
"1000","461","184","355","-0.6152539456437152","0.16225413747069023"
