"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","1","4","-0.6228683062790501","0.10139897455338479"
"20","10","2","8","-0.5785432163814266","0.2366182656398942"
"30","15","7","8","-0.585471401526878","0.23055521184221864"
"40","21","8","11","-0.6223612350877149","0.041515799120778706"
"50","24","11","15","-0.6181545429385978","0.05903957143970916"
"60","28","12","20","-0.6212064435535021","0.14332853286102823"
"70","34","12","24","-0.6320111011356613","0.014858266013070099"
"80","39","14","27","-0.6107162459626548","0.14756216359663682"
"90","44","15","31","-0.6035509705461918","0.16995183534920402"
"100","46","19","35","-0.6071911868504324","0.15324627874339597"
"110","52","21","37","-0.630661205825625","0.020925547973176174"
"120","55","24","41","-0.6042823408159471","0.1944183132550363"
"130","59","26","45","-0.6024754920523963","0.18027782702225373"
"140","63","28","49","-0.6188086590118875","0.05826979947606821"
"150","69","29","52","-0.6025985492983922","0.16995190254743825"
"160","71","32","57","-0.5635196587394444","0.27083411608682434"
"170","76","34","60","-0.593318456471345","0.2039839093981636"
"180","79","39","62","-0.6103345416456415","0.15037791237013248"
"190","81","41","68","-0.6220050038728187","0.041974792870238135"
"200","84","44","72","-0.542121123480484","0.32043380975084357"
"210","87","47","76","-0.5185501363187673","0.34503964615644395"
"220","92","49","79","-0.6001897999173074","0.18831709722958057"
"230","98","52","80","-0.6144542732272893","0.1598536611028293"
"240","103","54","83","-0.6154582345734846","0.15735640532564307"
"250","108","55","87","-0.5520319337941877","0.2826128936358317"
"260","111","57","92","-0.6127808509953024","0.1663785181954631"
"270","117","59","94","-0.6196690006853537","0.04573625965737514"
"280","122","61","97","-0.5843868205002278","0.23572351069147082"
"290","127","63","100","-0.6093496245631691","0.16637294264231942"
"300","130","65","105","-0.5979496670879647","0.21095806480017432"
"310","134","68","108","-0.5470702926507923","0.3003783184797245"
"320","137","69","114","-0.6199887508731914","0.04527506120813586"
"330","142","72","116","-0.6022555766962957","0.17157197011670958"
"340","150","74","116","-0.5972517429613735","0.2047416797670055"
"350","155","74","121","-0.5838768187677805","0.22331219737259628"
"360","161","74","125","-0.5951453037217597","0.20547151607584033"
"370","163","78","129","-0.573025508012079","0.24514124252525646"
"380","167","79","134","-0.6210014946997509","0.04363645457721135"
"390","171","82","137","-0.6286618617921499","0.02750939369789166"
"400","179","82","139","-0.6040323712614419","0.15795817624012762"
"410","185","83","142","-0.6176495691687505","0.048708698603048675"
"420","192","85","143","-0.629309973664929","0.025586579123884474"
"430","197","87","146","-0.6301357478539035","0.041296206552570464"
"440","201","91","148","-0.6171931978144771","0.15433947025186198"
"450","206","93","151","-0.617663225269272","0.04865693700977437"
"460","209","94","157","-0.5973197271129675","0.1842369297159358"
"470","216","96","158","-0.6183174074109419","0.047765750893975445"
"480","221","98","161","-0.604656903222936","0.16554004641532674"
"490","229","99","162","-0.6167920736398191","0.14969170014054406"
"500","233","100","167","-0.6267975979068106","0.04721527001157651"
"510","236","101","173","-0.6330000848857701","0.007469286400431929"
"520","240","105","175","-0.6122768834383009","0.1455348244467161"
"530","245","107","178","-0.6299612816770013","0.023524831653460473"
"540","248","111","181","-0.5901060851880096","0.2300221023456091"
"550","253","114","183","-0.6323338960321744","0.012887425482649506"
"560","257","117","186","-0.6025853663195432","0.17313622581608984"
"570","264","117","189","-0.629467302827055","0.04256634550847546"
"580","270","119","191","-0.6304673587671134","0.04064182072667433"
"590","273","123","194","-0.5468446662163802","0.2706759195672278"
"600","277","124","199","-0.5639773653135465","0.2719026609477055"
"610","284","125","201","-0.5921275041184685","0.20044370352797042"
"620","289","127","204","-0.6092198804952781","0.17413369148999655"
"630","298","128","204","-0.6330008957135224","0.007446465079219488"
"640","304","129","207","-0.6330000201684888","0.007446759239681561"
"650","310","129","211","-0.6171035047101441","0.15692864284912014"
"660","314","132","214","-0.6109509742896866","0.1864977916588106"
"670","319","133","218","-0.6093647150353805","0.17037359980595265"
"680","326","135","219","-0.6161324080084103","0.06126879050762658"
"690","328","137","225","-0.6025140584415566","0.16234356739675876"
"700","331","139","230","-0.5821364564325002","0.21357211184707178"
"710","335","140","235","-0.6212993160731052","0.0432094715412895"
"720","340","140","240","-0.5727161240927705","0.26982450757336207"
"730","345","143","242","-0.6199925941881715","0.04525102926834319"
"740","350","147","243","-0.6130955425616376","0.16498847852581155"
"750","356","150","244","-0.6174495796723498","0.05984164562477609"
"760","360","151","249","-0.5133263447863007","0.30525036249384296"
"770","362","154","254","-0.5679594102617599","0.2603222245084666"
"780","364","157","259","-0.5323630902026133","0.3273473508722858"
"790","370","160","260","-0.6308009211276183","0.039974600448736713"
"800","378","161","261","-0.6174576965281613","0.05982018579007078"
"810","385","161","264","-0.6192431921232893","0.14599948613086378"
"820","390","164","266","-0.5554736780977465","0.27568937034612534"
"830","394","169","267","-0.6167727291103864","0.060605265656439124"
"840","400","171","269","-0.6054399384355155","0.17146732439503842"
"850","408","172","270","-0.6286550137352798","0.02756201659174285"
"860","413","174","273","-0.6104044472675556","0.15778810168924995"
"870","417","177","276","-0.6162070679787852","0.15081889935130557"
"880","419","181","280","-0.5571654929567352","0.2883793794926369"
"890","424","183","283","-0.6281305357662963","0.04497136648762477"
"900","432","184","284","-0.6323334627657612","0.012879050553921934"
"910","437","186","287","-0.6323337681918244","0.012875522468175256"
"920","444","189","287","-0.6296623617570325","0.024477888497440432"
"930","447","191","292","-0.5510466442157376","0.3099209333870679"
"940","454","192","294","-0.6326649794421955","0.010588727953219546"
"950","457","195","298","-0.5005046314643835","0.36974204655283827"
"960","461","198","301","-0.6055098193597845","0.18817217417006654"
"970","467","200","303","-0.6323320177908549","0.012901462630408901"
"980","471","201","308","-0.6181252718539095","0.1510019750615516"
"990","478","201","311","-0.6116374765005592","0.1501773263469481"
"1000","483","201","316","-0.5842569673050393","0.23981077365217096"
