"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","6","2","2","-0.5616646287858731","0.27235557793182763"
"20","10","2","8","-0.44828667179431786","0.4492818988516576"
"30","16","4","10","-0.2943416030317139","0.5578022987578695"
"40","21","5","14","-0.604757467798574","0.17786501447120887"
"50","28","6","16","-0.5874531018659083","0.2093517822601312"
"60","33","8","19","-0.5395431260558711","0.33122617744721605"
"70","37","10","23","-0.549147319402155","0.2936263260986249"
"80","41","12","27","-0.6289048545422734","0.043764311110144755"
"90","45","15","30","-0.5481869212598237","0.30341874396571183"
"100","52","16","32","-0.6115920038554201","0.14233279973534999"
"110","56","18","36","-0.595283603023819","0.19922274917854146"
"120","59","21","40","-0.6333964253306426","9.408694788214514E-6"
"130","65","22","43","-0.6039330554947479","0.19004170445625926"
"140","69","24","47","-0.6303606450368452","0.02219413822013293"
"150","75","25","50","-0.6192402159741875","0.04673395616793422"
"160","80","28","52","-0.6055476545001642","0.20725198442325204"
"170","84","31","55","-0.6212911285858636","0.04336437597845339"
"180","87","34","59","-0.5698218266832877","0.25934604035068537"
"190","94","36","60","-0.6200264647713591","0.04523159220875745"
"200","96","40","64","-0.6286866900796949","0.027506934500991485"
"210","100","43","67","-0.6306844028368391","0.02093206378984056"
"220","104","45","71","-0.6304889887773871","0.04063605371531304"
"230","108","50","72","-0.5968620978786303","0.22151017654637895"
"240","110","54","76","-0.6113028680266445","0.13963102018158316"
"250","112","56","82","-0.5743245492453621","0.24535560903678566"
"260","116","57","87","-0.5823755090307796","0.20439293711152784"
"270","122","59","89","-0.6037813027340725","0.17242518301484253"
"280","126","61","93","-0.6218840319227462","0.14485331210288668"
"290","132","62","96","-0.6154237514579232","0.14141880004999866"
"300","139","62","99","-0.6070273342302098","0.14776502016223358"
"310","143","64","103","-0.5632153146135691","0.2765499583509901"
"320","148","68","104","-0.632346865662636","0.012873203448291624"
"330","153","71","106","-0.6063038248534173","0.1886500090153761"
"340","156","72","112","-0.6226806863023824","0.040798404931197456"
"350","162","73","115","-0.6063436850785446","0.16282763303624548"
"360","168","74","118","-0.6135602235237922","0.15500800446966986"
"370","172","79","119","-0.5139505879402148","0.3667205906117545"
"380","176","83","121","-0.628003674215101","0.029359738704158023"
"390","178","83","129","-0.5554915257299179","0.29538309834554133"
"400","184","84","132","-0.5946564639995263","0.2138438209210453"
"410","192","85","133","-0.6206759339518861","0.04417239109748222"
"420","198","87","135","-0.6174746606374444","0.13719583516380057"
"430","202","88","140","-0.6323373764820044","0.01293841117963858"
"440","205","90","145","-0.6316730471642594","0.01662323372276053"
"450","208","92","150","-0.5543911978464341","0.28530285586863346"
"460","217","93","150","-0.6296740161984048","0.024452328086358038"
"470","222","97","151","-0.6316737369995246","0.016610326193026104"
"480","225","99","156","-0.5584116674688745","0.28025912660998503"
"490","229","100","161","-0.6296683827589955","0.02448173686292509"
"500","231","102","167","-0.5881332455381054","0.229676332584354"
"510","234","106","170","-0.5959729706655313","0.206307594856896"
"520","240","108","172","-0.6220071944915848","0.04196481890895674"
"530","245","112","173","-0.6187473324409785","0.14618664723925265"
"540","250","114","176","-0.6308083355509368","0.039972793916882354"
"550","252","117","181","-0.5865792624368699","0.20910239148237006"
"560","260","117","183","-0.6330080733891525","0.007449798234582038"
