"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","6","0","4","-0.6302413365664054","0.022258191918511097"
"20","10","1","9","-0.6174744241799404","0.13522602987277085"
"30","15","3","12","-0.5939628736590091","0.22579401431737328"
"40","19","6","15","-0.592350495307872","0.21575579628270744"
"50","22","8","20","-0.5791475312240698","0.23333583107922765"
"60","28","10","22","-0.6151170155950564","0.13968458668810496"
"70","31","13","26","-0.6179794050313985","0.04825224210668179"
"80","38","15","27","-0.6193090704927497","0.046304547597159934"
"90","44","19","27","-0.6313107298018691","0.01820114669930804"
"100","45","23","32","-0.5655608848982595","0.27145310579052917"
"110","50","24","36","-0.5075088350619804","0.30485652046169676"
"120","53","27","40","-0.5862055389952363","0.24502413301305315"
"130","57","31","42","-0.6049256237529552","0.19387816779845485"
"140","62","32","46","-0.6326638285181884","0.010530480901609664"
"150","65","35","50","-0.6174096253658811","0.15758577040381586"
"160","72","35","53","-0.6304652751293686","0.040642065316974264"
"170","76","38","56","-0.6206596721264395","0.14584121083407617"
"180","80","40","60","-0.604876255514886","0.18756839503233513"
"190","84","44","62","-0.6211905576506995","0.14196919276384956"
"200","90","46","64","-0.6319824075550468","0.014873547118544574"
"210","93","49","68","-0.6329985315879095","0.007451921260037621"
"220","97","52","71","-0.6029002073525289","0.1694162975038045"
"230","103","54","73","-0.6319983879372632","0.01486076780126523"
"240","109","57","74","-0.6319932896317095","0.014855794091190104"
"250","116","59","75","-0.5904793203078963","0.2063895475184848"
"260","121","61","78","-0.5806858758578213","0.22455281947243366"
"270","124","63","83","-0.5129177632149806","0.3751136923368477"
"280","129","65","86","-0.6017125886446961","0.17748347706424658"
"290","133","67","90","-0.5629245081027879","0.2899219044838235"
"300","137","70","93","-0.6323300608125939","0.012883234848237156"
"310","142","72","96","-0.6316655938623714","0.016587090667468826"
"320","149","73","98","-0.6229680587141883","0.04029622583532741"
"330","150","78","102","-0.4738614911574025","0.35242345138840436"
"340","153","80","107","-0.5938019931292163","0.2191298309072564"
"350","158","81","111","-0.6194565922123878","0.05748266953946325"
"360","162","82","116","-0.5380019503815856","0.3226652788214121"
"370","166","85","119","-0.5853081488644585","0.22655666219102227"
"380","171","86","123","-0.5908176397094808","0.20229613919477518"
"390","176","88","126","-0.6123121692600914","0.16520837288777315"
"400","182","88","130","-0.6319985683700587","0.014849279063341658"
"410","186","90","134","-0.6200430070565734","0.1483109045298636"
"420","190","93","137","-0.5278307431794811","0.3278451985161897"
"430","194","95","141","-0.5856591314392414","0.23770419457805872"
"440","197","96","147","-0.542879245029407","0.3053875089374706"
"450","200","97","153","-0.5707162087103952","0.2627382777078215"
"460","205","100","155","-0.6177733530038179","0.059475171420384824"
"470","209","102","159","-0.5730688733692513","0.26370790237827724"
