"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","3","2","-0.5710750946292583","0.22294200830873107"
"20","10","4","6","-0.5537982098801582","0.32830043822825755"
"30","17","4","9","-0.49152173956995515","0.36216316968132234"
"40","22","6","12","-0.6302172736572648","0.041231761070778195"
"50","27","9","14","-0.5221063298702882","0.36646579136894014"
"60","33","10","17","-0.5082894358123652","0.38534772653273536"
"70","39","10","21","-0.6293407316180725","0.02555694049026394"
"80","46","11","23","-0.6308259577216205","0.0399553588670202"
"90","51","14","25","-0.4832712778538173","0.3937720042405842"
"100","58","14","28","-0.5599362312931834","0.3033815381484233"
"110","61","20","29","-0.6301684655736045","0.04129340092049372"
"120","69","21","30","-0.6310107894955722","0.01959468960891684"
"130","75","22","33","-0.6303287407566791","0.02218414710616758"
"140","81","25","34","-0.5428000978927197","0.2943151019478465"
"150","84","27","39","-0.608223753222901","0.16865456679196494"
"160","88","30","42","-0.5910553604196699","0.2051517840659409"
"170","93","31","46","-0.5879441667358312","0.22183306157716037"
"180","100","32","48","-0.5992725481885544","0.14485294075027336"
"190","105","32","53","-0.6098667008769016","0.14885450185895313"
"200","109","36","55","-0.6323397223339826","0.01287699695983774"
"210","113","39","58","-0.598123642132692","0.1943729818369112"
"220","118","41","61","-0.6109810409469599","0.1600101141586619"
"230","125","42","63","-0.6091318004384819","0.1538231802226514"
"240","131","43","66","-0.63200240939642","0.014858650714484134"
"250","135","46","69","-0.5381423211454212","0.2916433080673077"
"260","141","47","72","-0.633340437575684","1.3526759808301837E-5"
"270","145","49","76","-0.6330061372558793","0.007471744503425144"
"280","149","49","82","-0.6045602669785093","0.19521145931457676"
"290","152","51","87","-0.5863945419803105","0.2255123298478938"
"300","155","56","89","-0.6316660193223388","0.016587632346702824"
"310","158","59","93","-0.6283337623552002","0.02843897354336425"
"320","165","60","95","-0.6298017294099889","0.04193551727994929"
"330","171","62","97","-0.6169395880366","0.14253660616559435"
"340","177","66","97","-0.6320016333424961","0.0148537107915083"
"350","181","69","100","-0.6198374885080935","0.13726763462910427"
"360","185","71","104","-0.6303320228146817","0.02216954971936258"
"370","192","73","105","-0.6171711276980464","0.13870650911978574"
"380","196","74","110","-0.622727811959495","0.1397363202114024"
"390","198","77","115","-0.5925927937162734","0.22175986855425134"
"400","207","78","115","-0.6129954044359293","0.15643492228452596"
"410","209","81","120","-0.6215332785574681","0.1443610329544447"
"420","214","85","121","-0.5677276123749557","0.28209943679753174"
"430","218","86","126","-0.6209948409257641","0.04366616890113654"
"440","222","89","129","-0.5857899443382634","0.21771521755304984"
"450","227","90","133","-0.5963280129692401","0.22257208969642955"
"460","232","92","136","-0.6134378533837541","0.15795668128172777"
"470","235","96","139","-0.6183345718289983","0.1580752344466966"
"480","241","97","142","-0.5754344623374288","0.2260724747549377"
"490","245","99","146","-0.6103790189967728","0.16188851676933483"
"500","249","103","148","-0.6216668712565188","0.04253577100810323"
"510","252","108","150","-0.6185281979423336","0.14619688512989143"
"520","255","112","153","-0.5376199874505486","0.3134394546984399"
"530","259","117","154","-0.5535979736869693","0.30157266701557617"
"540","264","118","158","-0.5902126334532609","0.23459833079259448"
"550","269","119","162","-0.601247099249316","0.19626011928980477"
"560","273","120","167","-0.6089780943288281","0.15392113045869996"
"570","275","122","173","-0.6326664782721659","0.010533252179163372"
"580","280","124","176","-0.6203198927300858","0.0447466712660687"
"590","281","128","181","-0.5855296591434381","0.2180457811855636"
"600","290","128","182","-0.6181282564391393","0.059052103952229505"
"610","296","129","185","-0.6333349972605385","2.234713685239321E-6"
"620","301","130","189","-0.6293278615863802","0.025530519559285248"
"630","307","131","192","-0.5995331286447843","0.1934986079812195"
"640","310","133","197","-0.5753027960059315","0.23547904415231316"
"650","313","134","203","-0.5504412241744913","0.2820949222463211"
"660","318","136","206","-0.5849521661275155","0.23452426228615914"
"670","324","138","208","-0.5925506948376873","0.22105469377630965"
"680","329","141","210","-0.622332836932938","0.041392305490632456"
"690","332","143","215","-0.6279987093831403","0.02934134268567498"
"700","336","148","216","-0.6039715336566813","0.196017676040181"
"710","344","149","217","-0.5925735023842715","0.22387194962881002"
"720","348","152","220","-0.6271276568343146","0.04666889657728278"
"730","354","154","222","-0.6261271994207577","0.04829178629586365"
"740","358","155","227","-0.6075231849481814","0.15822666510467484"
"750","364","158","228","-0.622305510833999","0.04150659068718491"
"760","368","160","232","-0.620995420347782","0.04365556364668709"
"770","372","161","237","-0.6048469542666113","0.19342056405562383"
"780","375","164","241","-0.6222228785892208","0.1348085481334938"
"790","379","167","244","-0.630801447343059","0.03997394417981907"
"800","384","169","247","-0.6277806902694181","0.04557910822716433"
"810","389","170","251","-0.6292901238550378","0.025698988854796528"
"820","393","173","254","-0.6284611361494016","0.044387782071650346"
"830","397","175","258","-0.5728759669077829","0.266091754849687"
"840","400","176","264","-0.618995895405317","0.04674712384968908"
"850","406","177","267","-0.6157353774868937","0.13611059504236972"
"860","410","179","271","-0.60415719959695","0.20735007261600674"
"870","418","179","273","-0.6306334084793119","0.02104212739229178"
"880","423","180","277","-0.5886712224483446","0.21618632572774735"
"890","428","181","281","-0.603927419630771","0.15264138357209717"
"900","432","184","284","-0.6018590172492502","0.15096297396006605"
"910","436","186","288","-0.6283180046255554","0.02851032246046885"
"920","442","187","291","-0.5969164890050745","0.1793369675426437"
"930","446","188","296","-0.6076574599837259","0.16153382033158584"
"940","451","189","300","-0.6189549613738818","0.04688467233416636"
"950","455","191","304","-0.617573141875503","0.1359339556325222"
"960","458","193","309","-0.5884144962860335","0.21081986280205775"
"970","464","194","312","-0.5955169528537548","0.22148133507594375"
"980","470","196","314","-0.6222857006830113","0.041562217140041005"
"990","475","198","317","-0.630466285630645","0.040642528122178924"
"1000","480","198","322","-0.601783786428775","0.17302837529840012"
