"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","5","2","3","-0.5857761544471409","0.25951210845394973"
"20","6","5","9","-0.6182955902763342","0.1588200120725957"
"30","10","7","13","-0.5960962518923446","0.20737509298379994"
"40","13","10","17","-0.5973933520431663","0.18556935874178618"
"50","17","14","19","-0.633000195305359","0.007451078085850947"
"60","21","15","24","-0.5830503965835948","0.21790250179366372"
"70","28","15","27","-0.6197958560950153","0.05707927667055269"
"80","30","17","33","-0.5984778392035268","0.20897897243149005"
"90","34","19","37","-0.6196621409389544","0.04575273948037605"
"100","39","20","41","-0.6184560929120199","0.15605498010909347"
"110","43","23","44","-0.6183690957615026","0.04814561030228625"
"120","47","28","45","-0.633335231124035","7.222297548852438E-6"
"130","52","31","47","-0.6302915036843123","0.022211831093071347"
"140","57","31","52","-0.632996917935925","0.007450332727722797"
"150","59","35","56","-0.545398553423374","0.2889048350250035"
"160","64","37","59","-0.6326522397640262","0.010586235908817396"
"170","67","41","62","-0.6206449546737528","0.044237831524768866"
"180","71","43","66","-0.6005235229773236","0.19824822344268647"
"190","77","43","70","-0.6025816826818522","0.1971262506109697"
"200","81","45","74","-0.6195972487500171","0.04594336358213506"
"210","86","47","77","-0.6110707263250217","0.18249314757524443"
"220","91","48","81","-0.5428927090955193","0.30244258215469316"
"230","95","48","87","-0.5620230645512991","0.28998645060487327"
"240","98","50","92","-0.5742196558819552","0.2297126678881731"
"250","103","52","95","-0.592624769374372","0.22300132885098653"
"260","107","54","99","-0.6196541400312645","0.0457660539137362"
"270","109","56","105","-0.5211886570445626","0.3451343284330695"
"280","112","58","110","-0.5490074257985628","0.26854069946843756"
"290","117","59","114","-0.5779994167729405","0.2537383434399917"
"300","122","63","115","-0.5980553319324399","0.18564407387310253"
"310","129","63","118","-0.6323322683562607","0.012879384867785641"
"320","132","64","124","-0.5993306857735533","0.20854753542432625"
"330","135","66","129","-0.5861955170906005","0.23642059015193836"
"340","140","68","132","-0.5770531583067426","0.24257862192725224"
"350","141","71","138","-0.4528951035514018","0.41706545456729566"
"360","145","74","141","-0.621317714187172","0.04314504810008098"
"370","147","79","144","-0.5909156085634811","0.23447229910224265"
"380","153","80","147","-0.5865069143614694","0.23910963429374424"
"390","159","81","150","-0.6081264978960057","0.17688559827406627"
"400","164","83","153","-0.5554248624651008","0.2999668095479922"
"410","170","85","155","-0.5812383734535206","0.25263866449024047"
"420","177","87","156","-0.6115313050454755","0.17516980702936258"
"430","181","93","156","-0.6162824679680052","0.14532348811411142"
"440","184","94","162","-0.5551441143696731","0.2688257059749543"
"450","188","97","165","-0.5785837653831958","0.24633035979897322"
"460","192","100","168","-0.5889461650641911","0.22975898160322641"
"470","195","103","172","-0.5307454994787334","0.31424798778389884"
"480","198","107","175","-0.6295751315635076","0.024714155671951347"
"490","201","107","182","-0.5761679050196341","0.24098415097535184"
"500","205","110","185","-0.603134731482169","0.1931437317601408"
"510","211","112","187","-0.6093603886307203","0.19553850896287053"
"520","213","114","193","-0.5529793955885777","0.2809163608721191"
"530","219","115","196","-0.6131729890520313","0.15568370051600466"
"540","226","117","197","-0.6054591381663337","0.1756022016637292"
"550","228","118","204","-0.5973378845208684","0.18314696193584049"
"560","229","123","208","-0.573099620705939","0.24477472243092774"
"570","238","123","209","-0.6216526662222569","0.04257902598474314"
"580","241","123","216","-0.5532965624516171","0.29753809543927956"
"590","243","124","223","-0.6284346452449606","0.04442790558037262"
"600","246","128","226","-0.6210370774403418","0.13761744048519323"
"610","253","129","228","-0.6319959318552637","0.014876166796306078"
"620","258","131","231","-0.6213276310597646","0.04310423911546564"
"630","266","131","233","-0.6078326902799791","0.1513507490229129"
"640","271","134","235","-0.575765698836401","0.24290156792478573"
"650","274","136","240","-0.6294616028119528","0.04257369429492454"
"660","277","139","244","-0.6326602476231505","0.010631508230433441"
"670","283","140","247","-0.6333340211836013","2.5880259093465478E-6"
"680","287","143","250","-0.6299914130962626","0.02336419823188344"
"690","291","147","252","-0.5793231027794812","0.22528466341110406"
"700","295","149","256","-0.6083319673965294","0.18470309059189324"
"710","299","151","260","-0.5774106296698208","0.26784928193265967"
"720","305","152","263","-0.617651445400186","0.048685259887146726"
"730","309","156","265","-0.6122283922365799","0.16670221959736306"
"740","311","158","271","-0.5434429786589192","0.2966497326005303"
"750","314","161","275","-0.620653614706055","0.04421102788922997"
"760","319","165","276","-0.6031189528879408","0.21755955912092836"
"770","321","167","282","-0.5294561204714421","0.30773121010029497"
"780","323","169","288","-0.5235871530529694","0.3006682858573839"
"790","326","173","291","-0.6039871778800816","0.16980355552150728"
"800","329","174","297","-0.6137297951146026","0.16343182579047572"
"810","332","176","302","-0.5865256589092016","0.24422530337240203"
"820","337","176","307","-0.6002552882289734","0.1805376166502007"
"830","344","177","309","-0.5803091976131904","0.20721566046999967"
"840","348","179","313","-0.6000240232118232","0.21318580736150045"
"850","353","181","316","-0.6329994007238583","0.007448757988789192"
"860","359","181","320","-0.5678909074984372","0.2767739995897268"
"870","364","186","320","-0.6313256497021618","0.01818777159685465"
"880","369","187","324","-0.6297983566296689","0.04193975017762354"
"890","373","188","329","-0.6226546798764102","0.040836157764574006"
"900","377","189","334","-0.5499298921971183","0.30711130111010565"
"910","382","192","336","-0.630329610992981","0.022172942786568416"
"920","386","194","340","-0.6144636370134646","0.16411554614622628"
"930","391","194","345","-0.629457758121996","0.04257138892942603"
"940","394","196","350","-0.6313258849396614","0.018170028815785687"
"950","397","197","356","-0.5895290687054927","0.22607340804447001"
"960","400","199","361","-0.5466527424597871","0.2821204250036137"
"970","406","201","363","-0.6316655898160665","0.01658609379932382"
"980","409","204","367","-0.6109985054250345","0.17171474578265639"
"990","412","206","372","-0.5339635539293155","0.30709653379788454"
"1000","419","206","375","-0.6013787719573711","0.1703440421279149"
