"Round","[Player TD]","[Player Random]","[Player Simple]","error","variance"
"10","4","4","2","-0.40056338744775466","0.5071613977092548"
"20","11","6","3","-0.6182642390962236","0.1436710516678495"
"30","17","7","6","-0.5759258528789724","0.24193652653423467"
"40","22","7","11","-0.5936518147711605","0.20724631602163557"
"50","29","8","13","-0.6178935213832782","0.14012510364829595"
"60","32","10","18","-0.6018426808666366","0.171178525541889"
"70","37","12","21","-0.6298139074544192","0.041942395179385424"
"80","43","13","24","-0.6288002569829314","0.04378503621033723"
"90","46","17","27","-0.6180065402850878","0.15291944357813086"
"100","50","18","32","-0.5844928964766424","0.20614828015588935"
"110","55","18","37","-0.5898469674137344","0.18999779953821233"
"120","63","18","39","-0.6294711554440997","0.04256633939090363"
"130","70","20","40","-0.6110296642132585","0.15775837310270377"
"140","76","22","42","-0.5597851359332788","0.2998420269772083"
"150","81","23","46","-0.6171353952484994","0.06016805208028594"
"160","86","25","49","-0.6008329925966759","0.19731770739716742"
"170","91","26","53","-0.5965259811234312","0.19078525977961844"
"180","99","26","55","-0.6294520729519921","0.042606791025091996"
"190","105","29","56","-0.629129870152673","0.0431851800986714"
"200","110","31","59","-0.617799312584131","0.059420079387892684"
"210","113","32","65","-0.6181346637438384","0.05903190362150964"
"220","115","36","69","-0.4982475400509441","0.37911139572499764"
"230","121","38","71","-0.605204190059534","0.15380024786394217"
"240","124","42","74","-0.604261654177274","0.16786463161705328"
"250","128","45","77","-0.5905852901913571","0.19895949337605698"
"260","131","48","81","-0.61913382125996","0.057859070756455556"
"270","137","49","84","-0.6151272781164795","0.06324702871164894"
"280","144","50","86","-0.5772030696786687","0.27191209925076093"
"290","148","52","90","-0.5624432364883194","0.25180714086298817"
"300","148","56","96","-0.4472142010477437","0.41300176989504955"
"310","150","59","101","-0.5564230430961592","0.29552773534604726"
"320","152","64","104","-0.40297744170927596","0.43556375911215406"
"330","157","66","107","-0.562263278848061","0.28853784775057545"
"340","160","72","108","-0.6075353042218417","0.1752347855599634"
"350","168","72","110","-0.6191302859439419","0.057869039175712574"
"360","173","74","113","-0.5769511324452224","0.2570315244647766"
"370","178","77","115","-0.6032607077540186","0.16732534560616327"
"380","182","81","117","-0.5366253542900031","0.33312851732612625"
"390","187","83","120","-0.5225614964312703","0.34663596353864756"
"400","192","83","125","-0.6174672196992086","0.05979470858222739"
"410","196","83","131","-0.60492457799613","0.19358356356267595"
"420","200","85","135","-0.5867686036270064","0.20032202212824876"
"430","206","87","137","-0.6304678440355866","0.04064098873136101"
"440","212","89","139","-0.6197986662205897","0.057059741208115064"
"450","217","90","143","-0.630802101373386","0.03997454356298875"
"460","221","91","148","-0.5901585427059359","0.22268612259286258"
"470","225","94","151","-0.6126624764629941","0.14772366059862932"
"480","226","96","158","-0.5666641545535517","0.23525724392783715"
"490","231","99","160","-0.617465779166382","0.05979812674132291"
"500","236","101","163","-0.5976918375629116","0.2042389656298292"
